2013.10.27 11:28:01.221 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:194|average velocity:410
2013.10.27 11:28:01.222 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:412
2013.10.27 11:28:01.252 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:33|average velocity:407
2013.10.27 11:28:01.254 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:407
2013.10.27 11:28:01.254 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:407
2013.10.27 11:28:01.255 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:408
2013.10.27 11:28:01.255 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:409
2013.10.27 11:28:01.274 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:53|average velocity:407
2013.10.27 11:28:01.316 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:23|average velocity:404
2013.10.27 11:28:01.352 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:26|average velocity:403
2013.10.27 11:28:01.353 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:408
2013.10.27 11:28:01.391 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:25|average velocity:403
2013.10.27 11:28:01.393 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:405
2013.10.27 11:28:01.411 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:53|average velocity:405
2013.10.27 11:28:01.413 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:405
2013.10.27 11:28:01.431 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:57|average velocity:405
2013.10.27 11:28:01.433 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:485|average velocity:405
2013.10.27 11:28:01.433 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:406
2013.10.27 11:28:01.451 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:57|average velocity:405
2013.10.27 11:28:01.470 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:48|average velocity:405
2013.10.27 11:28:01.472 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:408
2013.10.27 11:28:01.490 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:53|average velocity:406
2013.10.27 11:28:01.490 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:407
2013.10.27 11:28:01.512 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:46|average velocity:406
2013.10.27 11:28:01.513 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:406
2013.10.27 11:28:01.531 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:53|average velocity:408
2013.10.27 11:28:01.534 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:323|average velocity:408
2013.10.27 11:28:01.534 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:409
2013.10.27 11:28:01.558 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:40|average velocity:407
2013.10.27 11:28:01.560 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:408
2013.10.27 11:28:01.560 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:409
2013.10.27 11:28:01.577 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:57|average velocity:408
2013.10.27 11:28:01.578 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:409
2013.10.27 11:28:01.579 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:412
2013.10.27 11:28:01.597 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:57|average velocity:409
2013.10.27 11:28:01.598 INFO  jpcap.media.StatisticsKeeper 43 run - velocity:970|average velocity:412
